instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr_group
4218,2011-06-29,Fall,2011,Jun,15,No,Wed,Working Day,Clear,33.62,35.605,30.0,11.0014,43.0,146.0,189.0,Noon
4219,2011-06-29,Fall,2011,Jun,16,No,Wed,Working Day,Clear,33.62,35.605,30.0,27.999299999999998,60.0,268.0,328.0,Noon
4220,2011-06-29,Fall,2011,Jun,17,No,Wed,Working Day,Clear,33.62,35.605,26.0,27.999299999999998,78.0,492.0,570.0,Noon
4221,2011-06-29,Fall,2011,Jun,18,No,Wed,Working Day,Clear,32.800000000000004,34.849999999999994,28.999999999999996,19.999499999999998,78.0,499.0,588.0,Afternoon
4222,2011-06-29,Fall,2011,Jun,19,No,Wed,Working Day,Clear,31.16,33.335,35.0,26.0027,60.0,341.0,401.0,Afternoon
4223,2011-06-29,Fall,2011,Jun,20,No,Wed,Working Day,Clear,30.34,32.574999999999996,37.0,19.999499999999998,69.0,264.0,333.0,Afternoon
4224,2011-06-29,Fall,2011,Jun,21,No,Wed,Working Day,Clear,29.52,32.574999999999996,39.0,15.001299999999999,26.0,195.0,221.0,Afternoon
4225,2011-06-29,Fall,2011,Jun,22,No,Wed,Working Day,Clear,28.7,31.819999999999997,42.0,12.998000000000001,32.0,151.0,183.0,Afternoon
4226,2011-06-29,Fall,2011,Jun,23,No,Wed,Working Day,Clear,27.880000000000003,31.819999999999997,47.0,12.998000000000001,32.0,97.0,129.0,Afternoon
4227,2011-06-30,Fall,2011,Jun,0,No,Thu,Working Day,Clear,27.060000000000002,31.06,50.0,11.0014,15.0,39.0,54.0,Midnight
4228,2011-06-30,Fall,2011,Jun,1,No,Thu,Working Day,Clear,26.240000000000002,31.06,53.0,8.9981,13.0,19.0,32.0,Midnight
4229,2011-06-30,Fall,2011,Jun,2,No,Thu,Working Day,Clear,25.419999999999998,31.06,56.99999999999999,8.9981,2.0,6.0,8.0,Midnight
4230,2011-06-30,Fall,2011,Jun,3,No,Thu,Working Day,Clear,24.599999999999998,30.305,60.0,11.0014,2.0,7.0,9.0,Midnight
4231,2011-06-30,Fall,2011,Jun,4,No,Thu,Working Day,Clear,23.779999999999998,27.275,64.0,8.9981,2.0,4.0,6.0,Midnight
4232,2011-06-30,Fall,2011,Jun,5,No,Thu,Working Day,Clear,23.779999999999998,27.275,64.0,16.997899999999998,1.0,24.0,25.0,Midnight
4233,2011-06-30,Fall,2011,Jun,6,No,Thu,Working Day,Clear,24.599999999999998,30.305,64.0,16.997899999999998,4.0,119.0,123.0,Morning
4234,2011-06-30,Fall,2011,Jun,7,No,Thu,Working Day,Clear,25.419999999999998,30.305,61.0,15.001299999999999,29.0,291.0,320.0,Morning
4235,2011-06-30,Fall,2011,Jun,8,No,Thu,Working Day,Clear,27.880000000000003,31.819999999999997,47.0,15.001299999999999,44.0,499.0,555.0,Morning
4236,2011-06-30,Fall,2011,Jun,9,No,Thu,Working Day,Clear,28.7,31.819999999999997,42.0,15.001299999999999,33.0,227.0,260.0,Morning
4237,2011-06-30,Fall,2011,Jun,10,No,Thu,Working Day,Clear,29.52,32.574999999999996,42.0,12.998000000000001,35.0,97.0,132.0,Morning
4238,2011-06-30,Fall,2011,Jun,11,No,Thu,Working Day,Clear,30.34,32.574999999999996,37.0,8.9981,47.0,122.0,169.0,Morning
4239,2011-06-30,Fall,2011,Jun,12,No,Thu,Working Day,Clear,31.16,33.335,35.0,11.0014,50.0,183.0,233.0,Noon
4240,2011-06-30,Fall,2011,Jun,13,No,Thu,Working Day,Clear,31.16,33.335,33.0,12.998000000000001,70.0,162.0,232.0,Noon
4241,2011-06-30,Fall,2011,Jun,14,No,Thu,Working Day,Clear,31.98,34.089999999999996,31.0,12.998000000000001,46.0,117.0,163.0,Noon
4242,2011-06-30,Fall,2011,Jun,15,No,Thu,Working Day,Clear,31.98,33.335,25.0,16.997899999999998,64.0,176.0,240.0,Noon
4243,2011-06-30,Fall,2011,Jun,16,No,Thu,Working Day,Clear,32.800000000000004,34.849999999999994,26.0,8.9981,63.0,260.0,323.0,Noon
4244,2011-06-30,Fall,2011,Jun,17,No,Thu,Working Day,Clear,31.98,34.089999999999996,27.0,23.9994,98.0,496.0,594.0,Noon
4245,2011-06-30,Fall,2011,Jun,18,No,Thu,Working Day,Clear,31.16,33.335,28.999999999999996,16.997899999999998,114.0,472.0,586.0,Afternoon
4246,2011-06-30,Fall,2011,Jun,19,No,Thu,Working Day,Clear,30.34,32.574999999999996,33.0,12.998000000000001,89.0,366.0,455.0,Afternoon
4247,2011-06-30,Fall,2011,Jun,20,No,Thu,Working Day,Clear,30.34,32.574999999999996,33.0,12.998000000000001,55.0,285.0,340.0,Afternoon
4248,2011-06-30,Fall,2011,Jun,21,No,Thu,Working Day,Clear,29.52,32.574999999999996,37.0,7.0015,81.0,242.0,323.0,Afternoon
4249,2011-06-30,Fall,2011,Jun,22,No,Thu,Working Day,Clear,28.7,31.819999999999997,42.0,11.0014,43.0,164.0,207.0,Afternoon
4250,2011-06-30,Fall,2011,Jun,23,No,Thu,Working Day,Clear,27.060000000000002,31.06,50.0,0.0,27.0,99.0,126.0,Afternoon
4251,2011-07-01,Fall,2011,Jul,0,No,Fri,Working Day,Clear,27.060000000000002,31.06,50.0,0.0,20.0,48.0,68.0,Midnight
4252,2011-07-01,Fall,2011,Jul,1,No,Fri,Working Day,Clear,27.060000000000002,31.06,50.0,0.0,15.0,16.0,31.0,Midnight
4253,2011-07-01,Fall,2011,Jul,2,No,Fri,Working Day,Clear,25.419999999999998,30.305,69.0,0.0,6.0,7.0,13.0,Midnight
4254,2011-07-01,Fall,2011,Jul,3,No,Fri,Working Day,Clear,26.240000000000002,31.06,53.0,0.0,5.0,6.0,11.0,Midnight
4255,2011-07-01,Fall,2011,Jul,4,No,Fri,Working Day,Clear,25.419999999999998,31.06,56.99999999999999,0.0,1.0,5.0,6.0,Midnight
4256,2011-07-01,Fall,2011,Jul,5,No,Fri,Working Day,Clear,24.599999999999998,30.305,64.0,8.9981,3.0,27.0,30.0,Midnight
4257,2011-07-01,Fall,2011,Jul,6,No,Fri,Working Day,Clear,25.419999999999998,30.305,61.0,8.9981,11.0,97.0,108.0,Morning
4258,2011-07-01,Fall,2011,Jul,7,No,Fri,Working Day,Clear,27.060000000000002,31.06,54.0,7.0015,25.0,218.0,243.0,Morning
4259,2011-07-01,Fall,2011,Jul,8,No,Fri,Working Day,Clear,28.7,31.819999999999997,42.0,11.0014,39.0,453.0,492.0,Morning
4260,2011-07-01,Fall,2011,Jul,9,No,Fri,Working Day,Clear,30.34,32.574999999999996,35.0,11.0014,58.0,202.0,260.0,Morning
4261,2011-07-01,Fall,2011,Jul,10,No,Fri,Working Day,Clear,31.16,33.335,33.0,11.0014,61.0,109.0,170.0,Morning
4262,2011-07-01,Fall,2011,Jul,11,No,Fri,Working Day,Clear,32.800000000000004,34.849999999999994,26.0,0.0,68.0,146.0,214.0,Morning
4263,2011-07-01,Fall,2011,Jul,12,No,Fri,Working Day,Clear,32.800000000000004,34.849999999999994,26.0,0.0,83.0,180.0,263.0,Noon
4264,2011-07-01,Fall,2011,Jul,13,No,Fri,Working Day,Clear,32.800000000000004,34.089999999999996,24.0,0.0,83.0,209.0,292.0,Noon
4265,2011-07-01,Fall,2011,Jul,14,No,Fri,Working Day,Clear,33.62,34.849999999999994,23.0,12.998000000000001,78.0,225.0,303.0,Noon
4266,2011-07-01,Fall,2011,Jul,15,No,Fri,Working Day,Clear,33.62,34.849999999999994,21.0,16.997899999999998,82.0,299.0,381.0,Noon
4267,2011-07-01,Fall,2011,Jul,16,No,Fri,Working Day,Clear,33.62,34.849999999999994,17.0,0.0,85.0,342.0,427.0,Noon
4268,2011-07-01,Fall,2011,Jul,17,No,Fri,Working Day,Clear,33.62,34.849999999999994,21.0,12.998000000000001,99.0,362.0,461.0,Noon
4269,2011-07-01,Fall,2011,Jul,18,No,Fri,Working Day,Clear,32.800000000000004,34.089999999999996,24.0,16.997899999999998,98.0,324.0,422.0,Afternoon
4270,2011-07-01,Fall,2011,Jul,19,No,Fri,Working Day,Clear,31.98,33.335,25.0,12.998000000000001,80.0,238.0,318.0,Afternoon
4271,2011-07-01,Fall,2011,Jul,20,No,Fri,Working Day,Clear,29.52,32.574999999999996,42.0,15.001299999999999,84.0,185.0,269.0,Afternoon
4272,2011-07-01,Fall,2011,Jul,21,No,Fri,Working Day,Clear,28.7,31.819999999999997,45.0,12.998000000000001,69.0,149.0,218.0,Afternoon
4273,2011-07-01,Fall,2011,Jul,22,No,Fri,Working Day,Clear,28.7,31.819999999999997,42.0,0.0,49.0,173.0,222.0,Afternoon
4274,2011-07-01,Fall,2011,Jul,23,No,Fri,Working Day,Clear,27.880000000000003,31.819999999999997,47.0,6.0032,44.0,96.0,140.0,Afternoon
4275,2011-07-02,Fall,2011,Jul,0,No,Sat,Holiday,Clear,27.880000000000003,31.819999999999997,47.0,6.0032,31.0,84.0,115.0,Midnight
4276,2011-07-02,Fall,2011,Jul,1,No,Sat,Holiday,Clear,27.060000000000002,31.06,54.0,0.0,20.0,58.0,78.0,Midnight
4277,2011-07-02,Fall,2011,Jul,2,No,Sat,Holiday,Clear,26.240000000000002,31.06,53.0,0.0,9.0,43.0,52.0,Midnight
4278,2011-07-02,Fall,2011,Jul,3,No,Sat,Holiday,Clear,26.240000000000002,31.06,53.0,0.0,5.0,21.0,26.0,Midnight
4279,2011-07-02,Fall,2011,Jul,4,No,Sat,Holiday,Clear,25.419999999999998,30.305,61.0,0.0,3.0,8.0,11.0,Midnight
4280,2011-07-02,Fall,2011,Jul,5,No,Sat,Holiday,Clear,23.779999999999998,27.275,73.0,7.0015,1.0,13.0,14.0,Midnight
4281,2011-07-02,Fall,2011,Jul,6,No,Sat,Holiday,Clear,25.419999999999998,30.305,69.0,7.0015,11.0,21.0,32.0,Morning
4282,2011-07-02,Fall,2011,Jul,7,No,Sat,Holiday,Clear,26.240000000000002,30.305,65.0,0.0,10.0,35.0,45.0,Morning
4283,2011-07-02,Fall,2011,Jul,8,No,Sat,Holiday,Clear,27.880000000000003,31.819999999999997,56.99999999999999,0.0,38.0,94.0,132.0,Morning
4284,2011-07-02,Fall,2011,Jul,9,No,Sat,Holiday,Clear,30.34,33.335,51.0,6.0032,55.0,124.0,179.0,Morning
4285,2011-07-02,Fall,2011,Jul,10,No,Sat,Holiday,Clear,32.800000000000004,35.605,36.0,0.0,103.0,168.0,271.0,Morning
4286,2011-07-02,Fall,2011,Jul,11,No,Sat,Holiday,Clear,32.800000000000004,35.605,36.0,6.0032,114.0,213.0,357.0,Morning
4287,2011-07-02,Fall,2011,Jul,12,No,Sat,Holiday,Clear,33.62,35.605,30.0,8.9981,114.0,232.0,374.0,Noon
4288,2011-07-02,Fall,2011,Jul,13,No,Sat,Holiday,Clear,33.62,35.605,30.0,7.0015,114.0,226.0,404.0,Noon
4289,2011-07-02,Fall,2011,Jul,14,No,Sat,Holiday,Clear,34.44,35.605,20.0,0.0,114.0,215.0,392.0,Noon
4290,2011-07-02,Fall,2011,Jul,15,No,Sat,Holiday,Clear,35.26,36.364999999999995,19.0,11.0014,114.0,163.0,331.0,Noon
4291,2011-07-02,Fall,2011,Jul,16,No,Sat,Holiday,Clear,36.08,37.12,22.0,15.001299999999999,114.0,192.0,398.0,Noon
4292,2011-07-02,Fall,2011,Jul,17,No,Sat,Holiday,Clear,34.44,36.364999999999995,30.0,15.001299999999999,114.0,170.0,349.0,Noon
4293,2011-07-02,Fall,2011,Jul,18,No,Sat,Holiday,Clear,33.62,35.605,30.0,19.0012,114.0,190.0,383.0,Afternoon
4294,2011-07-02,Fall,2011,Jul,19,No,Sat,Holiday,Clear,32.800000000000004,34.849999999999994,33.0,15.001299999999999,114.0,149.0,305.0,Afternoon
4295,2011-07-02,Fall,2011,Jul,20,No,Sat,Holiday,Clear,31.16,34.089999999999996,45.0,19.0012,114.0,148.0,284.0,Afternoon
4296,2011-07-02,Fall,2011,Jul,21,No,Sat,Holiday,Clear,30.34,33.335,48.0,12.998000000000001,95.0,137.0,232.0,Afternoon
4297,2011-07-02,Fall,2011,Jul,22,No,Sat,Holiday,Clear,29.52,33.335,51.0,11.0014,78.0,123.0,201.0,Afternoon
4298,2011-07-02,Fall,2011,Jul,23,No,Sat,Holiday,Clear,29.52,33.335,54.0,19.0012,66.0,88.0,154.0,Afternoon
4299,2011-07-03,Fall,2011,Jul,0,No,Sun,Holiday,Clear,28.7,32.574999999999996,57.99999999999999,15.001299999999999,47.0,97.0,144.0,Midnight
4300,2011-07-03,Fall,2011,Jul,1,No,Sun,Holiday,Mist,28.7,32.574999999999996,61.0,11.0014,23.0,55.0,78.0,Midnight
4301,2011-07-03,Fall,2011,Jul,2,No,Sun,Holiday,Clear,28.7,32.574999999999996,57.99999999999999,12.998000000000001,19.0,50.0,69.0,Midnight
4302,2011-07-03,Fall,2011,Jul,3,No,Sun,Holiday,Light rain/snow,27.880000000000003,31.819999999999997,65.0,6.0032,8.0,25.0,33.0,Midnight
4303,2011-07-03,Fall,2011,Jul,4,No,Sun,Holiday,Light rain/snow,27.880000000000003,31.819999999999997,65.0,6.0032,3.0,2.0,5.0,Midnight
4304,2011-07-03,Fall,2011,Jul,5,No,Sun,Holiday,Light rain/snow,25.419999999999998,28.79,83.0,12.998000000000001,0.0,1.0,1.0,Midnight
4305,2011-07-03,Fall,2011,Jul,6,No,Sun,Holiday,Mist,25.419999999999998,27.275,94.0,6.0032,0.0,3.0,3.0,Morning
4306,2011-07-03,Fall,2011,Jul,7,No,Sun,Holiday,Mist,26.240000000000002,28.79,89.0,12.998000000000001,3.0,22.0,25.0,Morning
4307,2011-07-03,Fall,2011,Jul,8,No,Sun,Holiday,Clear,27.880000000000003,31.819999999999997,79.0,15.001299999999999,39.0,53.0,92.0,Morning
4308,2011-07-03,Fall,2011,Jul,9,No,Sun,Holiday,Clear,28.7,33.335,74.0,16.997899999999998,82.0,99.0,181.0,Morning
4309,2011-07-03,Fall,2011,Jul,10,No,Sun,Holiday,Clear,30.34,34.849999999999994,66.0,11.0014,114.0,133.0,264.0,Morning
4310,2011-07-03,Fall,2011,Jul,11,No,Sun,Holiday,Clear,31.16,35.605,62.0,7.0015,114.0,175.0,390.0,Morning
4311,2011-07-03,Fall,2011,Jul,12,No,Sun,Holiday,Clear,32.800000000000004,37.88,55.00000000000001,7.0015,114.0,206.0,404.0,Noon
4312,2011-07-03,Fall,2011,Jul,13,No,Sun,Holiday,Clear,32.800000000000004,38.635000000000005,59.0,15.001299999999999,114.0,173.0,421.0,Noon
4313,2011-07-03,Fall,2011,Jul,14,No,Sun,Holiday,Clear,33.62,39.395,56.00000000000001,16.997899999999998,114.0,150.0,375.0,Noon
4314,2011-07-03,Fall,2011,Jul,15,No,Sun,Holiday,Clear,34.44,40.150000000000006,53.0,19.999499999999998,114.0,182.0,376.0,Noon
4315,2011-07-03,Fall,2011,Jul,16,No,Sun,Holiday,Clear,34.44,40.150000000000006,53.0,19.999499999999998,114.0,219.0,414.0,Noon
4316,2011-07-03,Fall,2011,Jul,17,No,Sun,Holiday,Light rain/snow,32.800000000000004,37.12,49.0,31.9925,114.0,177.0,358.0,Noon
4317,2011-07-03,Fall,2011,Jul,18,No,Sun,Holiday,Light rain/snow,32.800000000000004,37.12,49.0,31.9925,74.0,107.0,181.0,Afternoon
4318,2011-07-03,Fall,2011,Jul,19,No,Sun,Holiday,Mist,27.060000000000002,30.305,83.0,12.998000000000001,100.0,83.0,183.0,Afternoon
4319,2011-07-03,Fall,2011,Jul,20,No,Sun,Holiday,Light rain/snow,27.060000000000002,30.305,83.0,0.0,83.0,93.0,176.0,Afternoon
4320,2011-07-03,Fall,2011,Jul,21,No,Sun,Holiday,Mist,27.060000000000002,30.305,83.0,11.0014,75.0,92.0,167.0,Afternoon
4321,2011-07-03,Fall,2011,Jul,22,No,Sun,Holiday,Mist,27.060000000000002,30.305,78.0,7.0015,69.0,93.0,162.0,Afternoon
4322,2011-07-03,Fall,2011,Jul,23,No,Sun,Holiday,Clear,26.240000000000002,28.79,83.0,11.0014,70.0,77.0,147.0,Afternoon
4323,2011-07-04,Fall,2011,Jul,0,No,Mon,Holiday,Clear,26.240000000000002,28.79,83.0,8.9981,63.0,77.0,140.0,Midnight
4324,2011-07-04,Fall,2011,Jul,1,No,Mon,Holiday,Clear,26.240000000000002,28.79,83.0,6.0032,43.0,76.0,119.0,Midnight
4325,2011-07-04,Fall,2011,Jul,2,No,Mon,Holiday,Clear,26.240000000000002,28.79,83.0,0.0,33.0,30.0,63.0,Midnight
4326,2011-07-04,Fall,2011,Jul,3,No,Mon,Holiday,Clear,26.240000000000002,29.544999999999998,78.0,0.0,13.0,13.0,26.0,Midnight
4327,2011-07-04,Fall,2011,Jul,4,No,Mon,Holiday,Mist,27.060000000000002,30.305,78.0,6.0032,8.0,4.0,12.0,Midnight
4328,2011-07-04,Fall,2011,Jul,5,No,Mon,Holiday,Mist,26.240000000000002,28.79,83.0,8.9981,1.0,3.0,4.0,Midnight
4329,2011-07-04,Fall,2011,Jul,6,No,Mon,Holiday,Clear,26.240000000000002,28.79,89.0,11.0014,5.0,11.0,16.0,Morning
4330,2011-07-04,Fall,2011,Jul,7,No,Mon,Holiday,Clear,27.060000000000002,30.305,83.0,8.9981,17.0,19.0,36.0,Morning
4331,2011-07-04,Fall,2011,Jul,8,No,Mon,Holiday,Clear,28.7,33.335,74.0,7.0015,42.0,44.0,86.0,Morning
4332,2011-07-04,Fall,2011,Jul,9,No,Mon,Holiday,Mist,29.52,34.089999999999996,66.0,6.0032,114.0,96.0,238.0,Morning
4333,2011-07-04,Fall,2011,Jul,10,No,Mon,Holiday,Mist,31.16,34.849999999999994,55.00000000000001,6.0032,114.0,114.0,280.0,Morning
4334,2011-07-04,Fall,2011,Jul,11,No,Mon,Holiday,Mist,31.16,34.849999999999994,55.00000000000001,6.0032,114.0,172.0,349.0,Morning
4335,2011-07-04,Fall,2011,Jul,12,No,Mon,Holiday,Mist,31.98,35.605,52.0,0.0,114.0,210.0,447.0,Noon
4336,2011-07-04,Fall,2011,Jul,13,No,Mon,Holiday,Mist,31.98,35.605,49.0,0.0,114.0,181.0,423.0,Noon
4337,2011-07-04,Fall,2011,Jul,14,No,Mon,Holiday,Clear,32.800000000000004,36.364999999999995,46.0,0.0,114.0,173.0,408.0,Noon
4338,2011-07-04,Fall,2011,Jul,15,No,Mon,Holiday,Clear,33.62,37.12,43.0,6.0032,114.0,184.0,408.0,Noon
4339,2011-07-04,Fall,2011,Jul,16,No,Mon,Holiday,Clear,33.62,37.12,41.0,0.0,114.0,216.0,452.0,Noon
4340,2011-07-04,Fall,2011,Jul,17,No,Mon,Holiday,Clear,32.800000000000004,36.364999999999995,46.0,0.0,114.0,196.0,436.0,Noon
4341,2011-07-04,Fall,2011,Jul,18,No,Mon,Holiday,Clear,32.800000000000004,36.364999999999995,46.0,8.9981,114.0,196.0,418.0,Afternoon
4342,2011-07-04,Fall,2011,Jul,19,No,Mon,Holiday,Mist,31.98,35.605,49.0,11.0014,114.0,205.0,375.0,Afternoon
4343,2011-07-04,Fall,2011,Jul,20,No,Mon,Holiday,Mist,31.16,34.849999999999994,55.00000000000001,7.0015,114.0,191.0,386.0,Afternoon
4344,2011-07-04,Fall,2011,Jul,21,No,Mon,Holiday,Mist,30.34,34.089999999999996,62.0,7.0015,114.0,262.0,457.0,Afternoon
4345,2011-07-04,Fall,2011,Jul,22,No,Mon,Holiday,Mist,30.34,34.089999999999996,62.0,8.9981,114.0,211.0,326.0,Afternoon
4346,2011-07-04,Fall,2011,Jul,23,No,Mon,Holiday,Mist,29.52,34.089999999999996,70.0,7.0015,44.0,94.0,138.0,Afternoon
4347,2011-07-05,Fall,2011,Jul,0,No,Tue,Working Day,Mist,28.7,32.574999999999996,65.0,11.0014,19.0,36.0,55.0,Midnight
4348,2011-07-05,Fall,2011,Jul,1,No,Tue,Working Day,Clear,28.7,32.574999999999996,65.0,7.0015,15.0,24.0,39.0,Midnight
4349,2011-07-05,Fall,2011,Jul,2,No,Tue,Working Day,Clear,27.060000000000002,31.06,74.0,6.0032,8.0,5.0,13.0,Midnight
4350,2011-07-05,Fall,2011,Jul,3,No,Tue,Working Day,Clear,27.060000000000002,31.06,74.0,15.001299999999999,1.0,7.0,8.0,Midnight
4351,2011-07-05,Fall,2011,Jul,4,No,Tue,Working Day,Clear,27.060000000000002,31.06,69.0,11.0014,1.0,4.0,5.0,Midnight
4352,2011-07-05,Fall,2011,Jul,5,No,Tue,Working Day,Clear,27.060000000000002,31.06,69.0,0.0,1.0,19.0,20.0,Midnight
4353,2011-07-05,Fall,2011,Jul,6,No,Tue,Working Day,Clear,27.060000000000002,31.06,74.0,6.0032,3.0,91.0,94.0,Morning
4354,2011-07-05,Fall,2011,Jul,7,No,Tue,Working Day,Clear,28.7,32.574999999999996,65.0,6.0032,22.0,248.0,270.0,Morning
4355,2011-07-05,Fall,2011,Jul,8,No,Tue,Working Day,Clear,29.52,34.089999999999996,62.0,8.9981,41.0,391.0,432.0,Morning
4356,2011-07-05,Fall,2011,Jul,9,No,Tue,Working Day,Clear,30.34,34.089999999999996,57.99999999999999,8.9981,50.0,177.0,227.0,Morning
4357,2011-07-05,Fall,2011,Jul,10,No,Tue,Working Day,Clear,31.16,34.849999999999994,52.0,7.0015,55.0,84.0,139.0,Morning
4358,2011-07-05,Fall,2011,Jul,11,No,Tue,Working Day,Clear,31.98,34.849999999999994,46.0,7.0015,75.0,97.0,172.0,Morning
4359,2011-07-05,Fall,2011,Jul,12,No,Tue,Working Day,Clear,32.800000000000004,36.364999999999995,43.0,7.0015,71.0,130.0,201.0,Noon
4360,2011-07-05,Fall,2011,Jul,13,No,Tue,Working Day,Clear,33.62,37.12,43.0,7.0015,67.0,136.0,203.0,Noon
4361,2011-07-05,Fall,2011,Jul,14,No,Tue,Working Day,Clear,32.800000000000004,37.12,49.0,11.0014,66.0,112.0,178.0,Noon
4362,2011-07-05,Fall,2011,Jul,15,No,Tue,Working Day,Clear,33.62,37.12,43.0,0.0,51.0,111.0,162.0,Noon
4363,2011-07-05,Fall,2011,Jul,16,No,Tue,Working Day,Clear,33.62,37.88,46.0,7.0015,79.0,202.0,281.0,Noon
4364,2011-07-05,Fall,2011,Jul,17,No,Tue,Working Day,Clear,33.62,37.88,46.0,7.0015,79.0,466.0,545.0,Noon
4365,2011-07-05,Fall,2011,Jul,18,No,Tue,Working Day,Clear,32.800000000000004,37.88,55.00000000000001,11.0014,70.0,426.0,496.0,Afternoon
4366,2011-07-05,Fall,2011,Jul,19,No,Tue,Working Day,Clear,32.800000000000004,38.635000000000005,59.0,8.9981,71.0,297.0,368.0,Afternoon
4367,2011-07-05,Fall,2011,Jul,20,No,Tue,Working Day,Clear,31.16,36.364999999999995,66.0,7.0015,59.0,225.0,284.0,Afternoon
4368,2011-07-05,Fall,2011,Jul,21,No,Tue,Working Day,Clear,31.98,37.12,62.0,16.997899999999998,77.0,168.0,245.0,Afternoon
4369,2011-07-05,Fall,2011,Jul,22,No,Tue,Working Day,Clear,31.16,36.364999999999995,66.0,15.001299999999999,31.0,124.0,155.0,Afternoon
4370,2011-07-05,Fall,2011,Jul,23,No,Tue,Working Day,Clear,30.34,34.849999999999994,66.0,11.0014,19.0,54.0,73.0,Afternoon
4371,2011-07-06,Fall,2011,Jul,0,No,Wed,Working Day,Clear,29.52,34.849999999999994,74.0,12.998000000000001,11.0,26.0,37.0,Midnight
4372,2011-07-06,Fall,2011,Jul,1,No,Wed,Working Day,Clear,28.7,33.335,74.0,8.9981,4.0,11.0,15.0,Midnight
4373,2011-07-06,Fall,2011,Jul,2,No,Wed,Working Day,Clear,28.7,33.335,79.0,6.0032,1.0,4.0,5.0,Midnight
4374,2011-07-06,Fall,2011,Jul,3,No,Wed,Working Day,Clear,28.7,33.335,79.0,0.0,0.0,6.0,6.0,Midnight
4375,2011-07-06,Fall,2011,Jul,4,No,Wed,Working Day,Mist,27.880000000000003,31.819999999999997,83.0,6.0032,0.0,6.0,6.0,Midnight
4376,2011-07-06,Fall,2011,Jul,5,No,Wed,Working Day,Clear,27.880000000000003,31.819999999999997,83.0,6.0032,5.0,30.0,35.0,Midnight
4377,2011-07-06,Fall,2011,Jul,6,No,Wed,Working Day,Clear,28.7,33.335,79.0,6.0032,9.0,112.0,121.0,Morning
4378,2011-07-06,Fall,2011,Jul,7,No,Wed,Working Day,Mist,29.52,34.849999999999994,79.0,0.0,24.0,288.0,312.0,Morning
4379,2011-07-06,Fall,2011,Jul,8,No,Wed,Working Day,Mist,29.52,34.849999999999994,74.0,7.0015,31.0,397.0,428.0,Morning
4380,2011-07-06,Fall,2011,Jul,9,No,Wed,Working Day,Light rain/snow,28.7,33.335,79.0,12.998000000000001,31.0,158.0,189.0,Morning
4381,2011-07-06,Fall,2011,Jul,10,No,Wed,Working Day,Light rain/snow,28.7,33.335,79.0,6.0032,13.0,30.0,43.0,Morning
4382,2011-07-06,Fall,2011,Jul,11,No,Wed,Working Day,Mist,29.52,34.849999999999994,74.0,0.0,24.0,103.0,127.0,Morning
4383,2011-07-06,Fall,2011,Jul,12,No,Wed,Working Day,Mist,30.34,34.849999999999994,66.0,6.0032,38.0,114.0,152.0,Noon
4384,2011-07-06,Fall,2011,Jul,13,No,Wed,Working Day,Mist,30.34,34.849999999999994,70.0,7.0015,33.0,107.0,140.0,Noon
4385,2011-07-06,Fall,2011,Jul,14,No,Wed,Working Day,Clear,31.16,36.364999999999995,66.0,19.0012,50.0,113.0,163.0,Noon
4386,2011-07-06,Fall,2011,Jul,15,No,Wed,Working Day,Clear,31.16,36.364999999999995,70.0,19.0012,55.0,130.0,185.0,Noon
4387,2011-07-06,Fall,2011,Jul,16,No,Wed,Working Day,Clear,31.16,36.364999999999995,70.0,16.997899999999998,57.0,218.0,275.0,Noon
4388,2011-07-06,Fall,2011,Jul,17,No,Wed,Working Day,Clear,31.98,37.12,59.0,15.001299999999999,79.0,499.0,596.0,Noon
4389,2011-07-06,Fall,2011,Jul,18,No,Wed,Working Day,Clear,31.16,35.605,62.0,12.998000000000001,77.0,486.0,563.0,Afternoon
4390,2011-07-06,Fall,2011,Jul,19,No,Wed,Working Day,Clear,30.34,34.849999999999994,70.0,15.001299999999999,71.0,323.0,394.0,Afternoon
4391,2011-07-06,Fall,2011,Jul,20,No,Wed,Working Day,Clear,29.52,34.849999999999994,74.0,16.997899999999998,55.0,257.0,312.0,Afternoon
4392,2011-07-06,Fall,2011,Jul,21,No,Wed,Working Day,Clear,28.7,33.335,79.0,12.998000000000001,66.0,175.0,241.0,Afternoon
4393,2011-07-06,Fall,2011,Jul,22,No,Wed,Working Day,Clear,28.7,33.335,79.0,12.998000000000001,30.0,156.0,186.0,Afternoon
4394,2011-07-06,Fall,2011,Jul,23,No,Wed,Working Day,Clear,27.880000000000003,31.819999999999997,83.0,15.001299999999999,20.0,78.0,98.0,Afternoon
4395,2011-07-07,Fall,2011,Jul,0,No,Thu,Working Day,Clear,27.060000000000002,29.544999999999998,89.0,8.9981,6.0,29.0,35.0,Midnight
4396,2011-07-07,Fall,2011,Jul,1,No,Thu,Working Day,Clear,27.060000000000002,29.544999999999998,89.0,12.998000000000001,2.0,14.0,16.0,Midnight
4397,2011-07-07,Fall,2011,Jul,2,No,Thu,Working Day,Clear,27.060000000000002,29.544999999999998,89.0,12.998000000000001,1.0,7.0,8.0,Midnight
4398,2011-07-07,Fall,2011,Jul,3,No,Thu,Working Day,Clear,26.240000000000002,28.03,94.0,7.0015,2.0,2.0,4.0,Midnight
